,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10811,ENSMUSG00000037674,Rfx7,377.732809,-0.008943463,0.158195183,-0.056534356,0.954916127,1
10812,ENSMUSG00000037679,Inf2,197.348884,-0.20040956,0.886691129,-0.226019584,0.821186188,1
10813,ENSMUSG00000037681,Esyt3,6.766930355,2.843524125,1.428036995,1.991211807,0.046457606,1
10814,ENSMUSG00000037683,Armc3,15.01452934,-0.333930533,0.570003341,-0.585839607,0.557983305,1
10815,ENSMUSG00000037685,Atp8a1,3574.364223,-0.122130791,0.115571709,-1.056753354,0.290624168,1
10818,ENSMUSG00000037692,Ahdc1,451.9986253,-0.175189513,0.305146011,-0.574117003,0.565888628,1
10819,ENSMUSG00000037697,Ddhd1,200.8845406,-0.082290224,0.297781209,-0.276344582,0.782283417,1
10820,ENSMUSG00000037703,Lzts3,79.6543261,0.366288122,0.330826001,1.107192666,0.268210638,1
10822,ENSMUSG00000037706,Cd81,3804.158111,0.035894284,0.152425171,0.235487906,0.813830064,1
10824,ENSMUSG00000037709,Fam13a,60.4312075,0.174804673,0.549131958,0.318329084,0.750235325,1
10825,ENSMUSG00000037710,Cisd1,25.14029425,-0.069889293,0.356571909,-0.196003361,0.844607535,1
10826,ENSMUSG00000037712,Fermt2,26.78044897,1.025296228,0.795680943,1.288577082,0.197545155,1
10827,ENSMUSG00000037716,Ccdc33,10.90392951,0.505180504,1.272181394,0.397097856,0.691295301,1
10828,ENSMUSG00000037720,Tmem33,357.578888,-0.365586416,0.339411969,-1.077117042,0.281427981,1
10829,ENSMUSG00000037722,Gnpnat1,47.05010249,0.511684304,0.384944519,1.329241693,0.183768244,1
10830,ENSMUSG00000037725,Ckap2,17.06942377,-0.59131882,1.275925788,-0.463442957,0.643046894,1
10832,ENSMUSG00000037730,Mynn,201.9554044,0.119030505,0.355231891,0.33507832,0.737566007,1
10833,ENSMUSG00000037731,Themis2,834.7043048,-0.031380869,0.177274298,-0.177018721,0.859493685,1
10835,ENSMUSG00000037736,Limch1,35.95164252,-0.561281099,0.785407416,-0.714636873,0.474833454,1
10837,ENSMUSG00000037738,Nek5,10.9159191,-0.090087679,0.730311195,-0.123355194,0.901825836,1
10838,ENSMUSG00000037740,Mrps26,103.2948754,0.046526328,0.258253849,0.180157346,0.857029044,1
10839,ENSMUSG00000037742,Eef1a1,7945.398896,-0.064672743,0.144670827,-0.447033754,0.654850689,1
10840,ENSMUSG00000037747,Phyhipl,13.80439466,-0.29741963,0.695324037,-0.427742484,0.668838616,1
10841,ENSMUSG00000037750,Fam222b,155.7090994,0.149297507,0.178778028,0.835099863,0.403661484,1
10842,ENSMUSG00000037752,Xkr8,63.01360626,0.310927688,0.519682377,0.598303312,0.549637567,1
10843,ENSMUSG00000037754,Ppp1r16b,27.64175278,-0.131174371,0.420828287,-0.311705213,0.755264566,1
10845,ENSMUSG00000037761,Actr5,134.464187,-0.227354953,0.258807554,-0.878471085,0.379688123,1
10846,ENSMUSG00000037762,Slc16a9,12.40729984,-0.245131619,0.772171486,-0.317457487,0.750896493,1
10848,ENSMUSG00000037772,Mrpl23,57.60675406,-0.103859947,0.299868873,-0.34635121,0.729078787,1
10849,ENSMUSG00000037773,Pced1a,132.8066442,0.141038197,0.175508891,0.803595736,0.421630487,1
10851,ENSMUSG00000037784,Dzip1l,24.51117539,0.082684828,0.954099505,0.086662688,0.930939635,1
10852,ENSMUSG00000037787,Apopt1,91.4512315,-0.626225771,0.264222249,-2.370072062,0.017784619,1
10853,ENSMUSG00000037788,Vopp1,26.12714396,-1.334583856,0.82746173,-1.61286475,0.106773895,1
10855,ENSMUSG00000037791,Phf12,832.909942,-0.147305306,0.155168863,-0.949322582,0.342456572,1
10856,ENSMUSG00000037795,N4bp2,219.0309899,-0.101870404,0.353595731,-0.288098511,0.773271332,1
10859,ENSMUSG00000037801,Iqch,4.550797144,-0.908703904,0.998203236,-0.910339569,0.362643457,1
10860,ENSMUSG00000037805,Rpl10a,670.2046268,-0.02131666,0.147810215,-0.144216422,0.885329574,1
10861,ENSMUSG00000037808,Fam76b,620.6689024,-0.040403844,0.149325538,-0.270575581,0.786717479,1
10862,ENSMUSG00000037813,D630003M21Rik,5.952401307,-0.200741722,0.787582746,-0.254883342,0.798813203,1
10863,ENSMUSG00000037815,Ctnna1,574.4598536,-0.236377988,0.160515003,-1.472622394,0.140852883,1
10864,ENSMUSG00000037816,Fbxw17,56.70392119,-0.126472303,0.355797277,-0.355461695,0.722243736,1
10865,ENSMUSG00000037818,3110057O12Rik,35.25470237,-0.016129213,0.452640463,-0.035633608,0.97157451,1
10866,ENSMUSG00000037820,Tgm2,1073.028009,0.13542549,0.450740246,0.300451294,0.763832943,1
10867,ENSMUSG00000037822,Smim14,283.6017886,-0.104714037,0.284510842,-0.368049374,0.712836419,1
10868,ENSMUSG00000037824,Tspan14,1088.83601,0.037138339,0.102592718,0.361997805,0.717353671,1
10869,ENSMUSG00000037826,Ppm1k,192.4197141,-0.132355273,0.171304015,-0.772633808,0.43973913,1
10870,ENSMUSG00000037827,Gm5884,2.100437057,-0.199039423,1.595589546,-0.124743499,0.900726619,1
10871,ENSMUSG00000037833,Sh2d4b,9.678916122,-0.105022135,0.651854748,-0.161112786,0.87200457,1
10873,ENSMUSG00000037845,Fdxacb1,20.88127841,-0.532965893,0.569289801,-0.936194347,0.349173133,1
10874,ENSMUSG00000037846,Rtkn2,4.599095182,0.06723015,1.216233785,0.055277324,0.955917527,1
10875,ENSMUSG00000037847,Nmrk1,24.17129629,0.374197635,0.680810142,0.549635812,0.582569191,1
10876,ENSMUSG00000037849,Gm4955,54.36829129,0.147224997,0.678962857,0.216838072,0.828334541,1
10877,ENSMUSG00000037851,Iars,741.0151184,0.384207478,0.290730687,1.321523649,0.186326822,1
10878,ENSMUSG00000037852,Cpe,65.16403235,0.162555011,0.508272621,0.319818547,0.749105887,1
10879,ENSMUSG00000037855,Zfp365,7.190843707,0.924078219,0.955012661,0.967608343,0.333240009,1
10880,ENSMUSG00000037857,Nufip2,1516.225244,0.218428892,0.162098172,1.347509901,0.177816067,1
10881,ENSMUSG00000037860,Aim2,597.5426889,-0.079713275,0.194906661,-0.408981792,0.682553023,1
10882,ENSMUSG00000037868,Egr2,86.01958585,0.261061685,0.62407054,0.418320797,0.675712586,1
10884,ENSMUSG00000037876,Jmjd1c,4222.425756,-0.050562987,0.119110753,-0.424503969,0.671198311,1
10886,ENSMUSG00000037885,Stk35,200.3476254,-0.121469524,0.282528929,-0.429936587,0.66724177,1
10887,ENSMUSG00000037887,Dusp8,15.99510642,0.365511008,0.612625914,0.596630014,0.550754428,1
10888,ENSMUSG00000037890,Wdr19,27.90567915,-0.126659982,0.406979131,-0.311219844,0.755633499,1
10889,ENSMUSG00000037892,Pcdh18,7.644677765,-1.107482305,1.678841498,-0.659670557,0.509465265,1
10890,ENSMUSG00000037894,H2afz,183.4432748,0.036157485,0.400790973,0.090215319,0.928116111,1
10891,ENSMUSG00000037896,Rcor1,329.5367039,-0.197780521,0.155357798,-1.273064649,0.202995102,1
10892,ENSMUSG00000037902,Sirpa,9463.017326,-0.102051753,0.1421971,-0.717678156,0.472955755,1
10893,ENSMUSG00000037904,Ankrd9,8.743124312,-0.797546213,0.814174381,-0.97957665,0.327295136,1
10894,ENSMUSG00000037905,Bri3bp,178.1384376,-0.256973851,0.167918511,-1.530348558,0.125930475,1
10895,ENSMUSG00000037907,Ankrd13b,61.86762763,-0.740007951,0.382276867,-1.935790562,0.052893357,1
10897,ENSMUSG00000037913,Tmem156,15.17000223,0.79525905,0.500929285,1.587567494,0.112384173,1
10898,ENSMUSG00000037916,Ndufv1,200.9541009,-0.117277415,0.236518701,-0.49584838,0.620001388,1
10899,ENSMUSG00000037921,Ddx60,250.1312578,-0.022232042,0.628956827,-0.035347485,0.971802659,1
10900,ENSMUSG00000037922,Bank1,505.2439852,-0.165161766,0.217922545,-0.757892054,0.448515607,1
10902,ENSMUSG00000037926,Ssh2,9239.773563,-0.118849005,0.112042708,-1.060747343,0.288804738,1
10903,ENSMUSG00000037933,Bicd2,1429.274036,-0.090969916,0.095322934,-0.954333993,0.339914606,1
10904,ENSMUSG00000037935,Smarce1,572.5773697,-0.064937273,0.154515389,-0.420264117,0.67429252,1
10905,ENSMUSG00000037936,Scarb1,259.5264816,0.410289741,0.414972013,0.988716655,0.322801792,1
10906,ENSMUSG00000037938,Chchd5,38.13292292,-0.459738702,0.4997919,-0.919860249,0.357645794,1
10907,ENSMUSG00000037940,Inpp4b,782.1203961,-0.061929677,0.265004413,-0.233693001,0.815223322,1
10909,ENSMUSG00000037944,Ccr7,2.581548319,0,2.069318313,0,1,1
10910,ENSMUSG00000037946,Fgd3,576.9052155,0.095065865,0.149333435,0.63660134,0.524384552,1
10911,ENSMUSG00000037949,Ano10,140.0401158,0.042508701,0.200251678,0.21227638,0.831891422,1
10913,ENSMUSG00000037957,Wdr20,262.578083,0.014238869,0.18263219,0.077964726,0.937856112,1
10914,ENSMUSG00000037958,Ccdc55,569.4781822,0.495263221,0.351816886,1.407730105,0.159211004,1
10915,ENSMUSG00000037960,1110007C09Rik,91.39284151,0.0934787,0.366522892,0.255041915,0.798690726,1
10917,ENSMUSG00000037965,Zc3h7a,1556.558892,-0.133084169,0.171754655,-0.774850434,0.438428044,1
10918,ENSMUSG00000037966,Ninj1,131.6543484,-0.360151667,0.352129345,-1.022782317,0.306410781,1
10919,ENSMUSG00000037971,1110032A03Rik,50.26263905,-0.015003112,0.474680985,-0.031606726,0.97478568,1
10920,ENSMUSG00000037972,Snn,691.8398415,0.050625019,0.28936137,0.17495431,0.861115535,1
10924,ENSMUSG00000037979,Ccdc92,8.78458483,1.157742961,1.426669421,0.811500509,0.417078301,1
10927,ENSMUSG00000037989,Wnk2,41.26535678,0.093972671,0.624391739,0.150502745,0.880367985,1
10928,ENSMUSG00000037990,Sh3rf3,3.179289003,1.020808056,2.37649777,0.429543031,0.667528085,1
10929,ENSMUSG00000037991,Rmi2,8.0098201,-0.583352634,1.749105533,-0.33351483,0.738745697,1
10930,ENSMUSG00000037992,Rara,9.259152599,-0.686841278,1.030790378,-0.666324883,0.505203464,1
10931,ENSMUSG00000037993,Dhx38,603.6043097,-0.008834809,0.089302878,-0.098930841,0.921193181,1
10932,ENSMUSG00000037994,Slc9b2,14.92571554,-0.162829239,1.353867886,-0.120269667,0.904269532,1
10933,ENSMUSG00000037995,Igsf9,36.93393648,0.339265632,0.525779529,0.645262155,0.518757313,1
10934,ENSMUSG00000037996,Slc24a2,22.50451645,1.491063542,1.122875153,1.327897886,0.184211843,1
10935,ENSMUSG00000037997,Parp11,145.0402085,-0.376477502,0.322895575,-1.165941968,0.243637909,1
10936,ENSMUSG00000037999,Arap2,138.0681849,-0.383634478,0.415777879,-0.922690931,0.356168294,1
10937,ENSMUSG00000038000,Acd,83.63243292,-0.135736772,0.234699088,-0.578343841,0.563032001,1
10938,ENSMUSG00000038002,Cramp1l,475.7107749,-0.036917756,0.148826723,-0.248058646,0.804089031,1
10939,ENSMUSG00000038005,2700029M09Rik,150.4376906,-0.035550841,0.250377516,-0.141988951,0.887088733,1
10940,ENSMUSG00000038007,Acer2,7.517930026,1.257869533,0.988604557,1.272368739,0.203242136,1
10942,ENSMUSG00000038010,Ccdc138,8.800873906,-0.092386158,0.814906601,-0.113370241,0.909737032,1
10943,ENSMUSG00000038011,Dnah10,35.32189137,0.490271149,0.676469911,0.72474938,0.468605795,1
10944,ENSMUSG00000038013,Wipf2,350.0899948,-0.003752729,0.30201466,-0.012425651,0.99008602,1
10945,ENSMUSG00000038014,Fam120a,947.840526,-0.017887054,0.086024642,-0.207929421,0.835284077,1
10947,ENSMUSG00000038020,Rapgefl1,14.07918105,-0.625384558,0.83955974,-0.74489584,0.45633469,1
10948,ENSMUSG00000038022,Fam188b,25.50373708,-0.511834106,0.393644701,-1.300243862,0.193517402,1
10949,ENSMUSG00000038023,Atp6v0a2,2190.552439,0.077435037,0.255788234,0.302731035,0.762094844,1
10950,ENSMUSG00000038024,Dennd4c,426.4751835,-0.071055668,0.12034249,-0.590445389,0.554892088,1
10951,ENSMUSG00000038025,Phf2,496.7786865,0.022098616,0.111617787,0.19798472,0.843057019,1
10952,ENSMUSG00000038026,Kcnj9,23.99402592,0.284369591,0.519119853,0.547791785,0.58383488,1
10953,ENSMUSG00000038028,Tigar,58.61910013,0.804057099,0.508337953,1.581737295,0.113709555,1
10954,ENSMUSG00000038034,Igsf8,390.6989915,0.059726465,0.207273598,0.28815279,0.773229785,1
10955,ENSMUSG00000038037,Socs1,9.770827071,-0.308414461,0.66203296,-0.465859676,0.641315946,1
10956,ENSMUSG00000038039,Gcc2,525.4667924,-0.052553581,0.198844427,-0.264294966,0.791552639,1
10957,ENSMUSG00000038042,Ptpdc1,48.94930294,0.211225374,0.297326759,0.710414947,0.477446857,1
10959,ENSMUSG00000038045,Sult6b1,2.653788938,0.413711075,1.337761192,0.309256299,0.757126571,1
10960,ENSMUSG00000038046,Rnmtl1,41.44653881,-0.059840445,0.356795335,-0.167716444,0.866806359,1
10961,ENSMUSG00000038047,Haus6,122.2989884,-0.277399313,0.38563922,-0.719323396,0.471941684,1
10963,ENSMUSG00000038055,Dexi,43.3269231,0.095319863,0.262021295,0.363786704,0.716017292,1
10964,ENSMUSG00000038056,Kmt2c,2690.911354,-0.022935663,0.123864177,-0.185167848,0.853097386,1
10966,ENSMUSG00000038058,Nod1,178.6778537,-0.064967409,0.181538752,-0.357870747,0.720440043,1
10967,ENSMUSG00000038059,Smim3,107.4642506,0.160233373,0.253865049,0.631175398,0.527925846,1
10968,ENSMUSG00000038060,Dlec1,30.30718569,-0.029224905,0.667856128,-0.043759283,0.965096284,1
10970,ENSMUSG00000038065,Mturn,21.04374995,0.120232455,0.680056854,0.176797651,0.859667334,1
10972,ENSMUSG00000038068,Rnf144b,195.9306837,-0.133497456,0.24026467,-0.555626662,0.578466101,1
10973,ENSMUSG00000038069,Cdkn2aip,117.2341445,0.110384614,0.226842687,0.486613061,0.626532566,1
10974,ENSMUSG00000038070,Cntln,143.2080357,-0.296334388,0.421065604,-0.703772489,0.481574469,1
10976,ENSMUSG00000038072,Galnt11,259.6688977,0.080420931,0.243463795,0.330319878,0.741158275,1
10977,ENSMUSG00000038074,Fkbp14,56.48644698,0.571341416,0.691954339,0.825692367,0.408978623,1
10978,ENSMUSG00000038077,Kcna6,5.798263993,-0.320601917,0.906194372,-0.353789349,0.723496756,1
10979,ENSMUSG00000038079,Tmem237,54.9260268,0.247059016,0.519206116,0.475839958,0.634188401,1
10980,ENSMUSG00000038080,Kdm1b,192.3807981,-0.0056209,0.326996456,-0.017189482,0.986285453,1
10981,ENSMUSG00000038084,Opa1,713.4118142,0.232076447,0.116707128,1.988537041,0.046752327,1
10982,ENSMUSG00000038085,Cnbd2,32.21346878,-0.507375049,0.520893779,-0.97404705,0.330033178,1
10985,ENSMUSG00000038094,Atp13a4,20.67871947,-0.382746081,0.851082451,-0.449716806,0.652914652,1
10986,ENSMUSG00000038095,Sbno1,1803.679619,-0.145665513,0.14989831,-0.971762215,0.331168858,1
10987,ENSMUSG00000038102,Trappc11,500.31632,0.041581657,0.100334097,0.414431971,0.678557779,1
10990,ENSMUSG00000038116,Phf20,437.6769603,-0.09552043,0.198038381,-0.482332915,0.629569469,1
10991,ENSMUSG00000038119,Cdon,13.77959685,-0.226187273,1.29416687,-0.174774427,0.861256883,1
10992,ENSMUSG00000038121,Fam210a,215.8210849,-0.302667708,0.414174009,-0.730774266,0.464917044,1
10993,ENSMUSG00000038122,Tbc1d32,87.17708302,-0.258046308,0.226322198,-1.140172332,0.254214512,1
10994,ENSMUSG00000038126,Mphosph9,199.0811863,-0.417039374,0.441454319,-0.94469429,0.344814973,1
10995,ENSMUSG00000038127,Ccdc50,1500.002292,-0.179812525,0.30485237,-0.589834761,0.555301436,1
10996,ENSMUSG00000038128,Camk4,5.612157606,0.402397004,1.415235036,0.28433228,0.776155751,1
10998,ENSMUSG00000038135,Crygn,5.717651737,4.435766418,4.486853122,0.988614135,0.322851968,1
10999,ENSMUSG00000038141,Tmem181a,269.6241124,-0.14478813,0.146335285,-0.989427326,0.32245411,1
11000,ENSMUSG00000038143,Stox2,33.36953554,-0.677770644,0.435505446,-1.556285116,0.119640309,1
11001,ENSMUSG00000038145,Snrk,258.1012298,0.215798627,0.182963978,1.17945964,0.238215199,1
11002,ENSMUSG00000038146,Notch3,14.84524572,0.068604263,0.635215778,0.10800151,0.913994495,1
11003,ENSMUSG00000038147,Cd84,1799.045265,-0.074101794,0.144807486,-0.511726268,0.608842599,1
11005,ENSMUSG00000038150,Ormdl3,84.59449463,0.019974978,0.209422357,0.095381308,0.924011962,1
11006,ENSMUSG00000038151,Prdm1,181.547024,0.018472182,0.17862376,0.103413915,0.917634469,1
11008,ENSMUSG00000038155,Gstp2,9.872631559,0.636336844,2.968210685,0.214383988,0.830247627,1
11009,ENSMUSG00000038156,Spon1,22.63808162,-0.092883347,0.655243339,-0.141753973,0.887274341,1
11010,ENSMUSG00000038160,Atg5,195.7729401,-0.147253769,0.148661712,-0.990529218,0.321915515,1
11013,ENSMUSG00000038168,P3h2,479.2389805,0.080582259,0.241051426,0.334294886,0.738157049,1
11014,ENSMUSG00000038170,Pde4dip,1044.541742,0.157310433,0.09917377,1.586210084,0.112691661,1
11015,ENSMUSG00000038172,Ttc39b,405.0912394,0.130137562,0.221010171,0.588830649,0.555974883,1
11016,ENSMUSG00000038173,Enpp6,3.526402757,0.806816714,1.296856817,0.622132454,0.533854776,1
11017,ENSMUSG00000038174,Fam126b,196.9995785,0.519385081,0.544142012,0.954502813,0.339829186,1
11018,ENSMUSG00000038175,Mylip,3262.897799,0.017660532,0.106965475,0.165104977,0.868861356,1
11019,ENSMUSG00000038178,Slc43a2,1354.531196,0.461539222,0.299736192,1.53981813,0.123604691,1
11020,ENSMUSG00000038179,Slamf7,9.632316063,0.773686515,1.001395268,0.772608519,0.439754101,1
11021,ENSMUSG00000038180,Spag4,5.412342465,-1.332042946,1.296156422,-1.027686877,0.304097143,1
11022,ENSMUSG00000038181,Chpf2,350.432232,-0.040790532,0.265236014,-0.153789568,0.877775659,1
11023,ENSMUSG00000038187,Btbd10,98.63007632,-0.113472582,0.266043742,-0.426518517,0.669730058,1
11024,ENSMUSG00000038188,Scarf1,11.3433991,0.333759461,0.779100267,0.428390895,0.668366552,1
11027,ENSMUSG00000038194,Lhb,3.380143888,1.056431705,1.305944783,0.808940561,0.418549337,1
11028,ENSMUSG00000038195,Rilp,11.86344926,-0.084210528,0.559673398,-0.150463696,0.880398791,1
11030,ENSMUSG00000038201,Kcna7,2.027947676,-0.784723948,1.56753426,-0.500610397,0.616645344,1
11032,ENSMUSG00000038204,Asb10,29.96335531,0.214187882,0.360656918,0.593882637,0.552590613,1
11033,ENSMUSG00000038205,Prkab2,71.1626509,-0.167374786,0.318591009,-0.525359413,0.599333363,1
11034,ENSMUSG00000038206,Fbxo8,61.53949133,-0.151553526,0.237031709,-0.639380807,0.522575232,1
11035,ENSMUSG00000038208,Pgap3,32.21428603,0.711330699,0.541466145,1.313712233,0.188943063,1
11038,ENSMUSG00000038212,Hiatl1,232.5938986,-0.059973935,0.336633354,-0.178158028,0.858598871,1
11039,ENSMUSG00000038213,Tapbpl,151.6187479,0.220774489,0.175979263,1.254548318,0.209642775,1
11040,ENSMUSG00000038214,Bend3,87.65585719,-0.051413953,0.281062247,-0.182927281,0.854855077,1
11041,ENSMUSG00000038215,Cep44,72.03676469,-0.092880721,0.376140533,-0.246930902,0.8049617,1
11043,ENSMUSG00000038217,Tlcd2,34.00520361,0.287962304,0.49079017,0.586732012,0.557383704,1
11045,ENSMUSG00000038224,Serpinf2,8.226150033,0.473344243,0.847383398,0.558595135,0.576438061,1
11046,ENSMUSG00000038225,Primpol,226.7982308,-0.242033882,0.494377887,-0.489572629,0.624436349,1
11047,ENSMUSG00000038227,Hoxa9,2.505510663,-0.100624051,1.37667736,-0.073091964,0.941732937,1
11048,ENSMUSG00000038233,Fam198a,2.604919884,-0.286001081,0.943702698,-0.303062693,0.761842085,1
11049,ENSMUSG00000038235,F11r,2110.389769,-0.011200095,0.109929048,-0.101884761,0.918848146,1
11051,ENSMUSG00000038239,Hrc,3.405531769,0.877026577,1.151221604,0.761822549,0.446165921,1
11052,ENSMUSG00000038240,Pdss2,81.40561278,-0.149470544,0.383925885,-0.389321351,0.697038444,1
11053,ENSMUSG00000038241,Cep250,1643.172988,-0.143367436,0.232488377,-0.61666496,0.537455738,1
11055,ENSMUSG00000038244,Mical2,44.32511727,-1.473455616,0.647868909,-2.274311356,0.022947273,1
11057,ENSMUSG00000038248,Sobp,8.189555121,-0.878762448,1.035107179,-0.84895793,0.395904702,1
11058,ENSMUSG00000038250,Usp38,219.2051388,-0.062333556,0.118977493,-0.523910484,0.600340802,1
11059,ENSMUSG00000038252,Ncapd2,182.4791959,0.343024874,0.823076425,0.416759445,0.676854369,1
11062,ENSMUSG00000038256,Bcl9,581.0279094,-0.30335734,0.195281202,-1.553438517,0.120318407,1
11065,ENSMUSG00000038260,Trpm4,130.3552616,-0.280617926,0.259955402,-1.079484878,0.280371631,1
11066,ENSMUSG00000038264,Sema7a,5.493526544,-1.204641235,1.106420333,-1.088773587,0.276253742,1
11067,ENSMUSG00000038267,Slc22a23,11.87017842,-0.918992057,1.181685298,-0.777696108,0.436748187,1
11068,ENSMUSG00000038268,Ovca2,95.13947538,-0.127932633,0.314355424,-0.406968111,0.68403141,1
11069,ENSMUSG00000038271,Iffo1,1039.888397,-0.272687054,0.223479886,-1.22018612,0.222394327,1
11070,ENSMUSG00000038274,Fau,737.6224245,0.048097739,0.164689362,0.292051278,0.770247418,1
11072,ENSMUSG00000038279,Nop2,472.8142446,-0.032671959,0.157733272,-0.207134225,0.835905034,1
11073,ENSMUSG00000038280,Ostm1,252.6534169,0.000692138,0.175477324,0.003944315,0.9968529,1
11074,ENSMUSG00000038286,Bphl,22.08426295,-0.129401636,0.532867316,-0.242840257,0.808129148,1
11075,ENSMUSG00000038290,Smg6,667.5992343,-0.096727426,0.291197512,-0.332171196,0.739759992,1
11076,ENSMUSG00000038291,Snx25,165.9516635,-0.037187474,0.484569416,-0.076743337,0.938827729,1
11077,ENSMUSG00000038292,Ccdc155,13.99434642,0.787942991,1.089428224,0.723262877,0.469518396,1
11079,ENSMUSG00000038296,Galnt18,1.975000304,0.42725338,1.423808932,0.30007775,0.764117851,1
11081,ENSMUSG00000038299,Wdr36,176.2140843,-0.162629093,0.209787083,-0.775210231,0.438215444,1
11083,ENSMUSG00000038301,Snx10,173.2166824,-0.122269691,0.293172184,-0.417057613,0.676636268,1
11084,ENSMUSG00000038302,Lace1,46.12749761,-0.654128808,0.35584714,-1.838229777,0.066028554,1
11086,ENSMUSG00000038305,Spats2l,14.43227687,-1.004122251,1.443111893,-0.695803462,0.486551921,1
11088,ENSMUSG00000038312,Edem2,340.0105983,0.064445053,0.151381872,0.425711822,0.670317847,1
11089,ENSMUSG00000038319,Kcnh2,12.99097323,-0.761533452,1.160994187,-0.655932183,0.51186776,1
11090,ENSMUSG00000038323,1700066M21Rik,37.91493395,0.216099381,0.415688064,0.519859481,0.603161518,1
11091,ENSMUSG00000038324,Trpc4ap,1000.416185,-0.206805651,0.139644801,-1.480940565,0.138622412,1
11094,ENSMUSG00000038331,Satb2,51.93939956,0.636264554,0.916413,0.694298917,0.48749477,1
11095,ENSMUSG00000038332,Sesn1,501.8876933,0.084696924,0.173529203,0.488084558,0.625489948,1
11096,ENSMUSG00000038335,Tsr1,294.2157383,-0.221156539,0.3778312,-0.585331596,0.558324774,1
11097,ENSMUSG00000038342,Mlxip,1229.215106,-0.153033387,0.330878566,-0.462506197,0.643718359,1
11098,ENSMUSG00000038344,Txlng,243.6101989,0.059713451,0.306149434,0.195046747,0.845356351,1
11099,ENSMUSG00000038346,Zfp384,752.1982686,0.031809599,0.117901628,0.269797788,0.787315825,1
11100,ENSMUSG00000038347,Tcte2,5.318320725,1.35090573,1.461517974,0.924316877,0.355321358,1
11101,ENSMUSG00000038349,Plcl1,543.6730654,-0.052834004,0.182878106,-0.288902837,0.772655732,1
11102,ENSMUSG00000038351,Sgsm2,90.33405699,0.363735924,0.403703652,0.900997358,0.367589724,1
11103,ENSMUSG00000038352,Arl5c,33.58834518,0.525766823,0.45866306,1.146302959,0.251669819,1
11104,ENSMUSG00000038354,Ankrd35,3.524030515,-0.743766797,0.839774662,-0.885674254,0.375793086,1
11106,ENSMUSG00000038365,Fbxo25,57.73087708,-0.058762277,0.260768227,-0.225342932,0.821712504,1
11107,ENSMUSG00000038366,Lasp1,1353.079954,-0.099640143,0.143965653,-0.692110519,0.488867926,1
11108,ENSMUSG00000038368,Focad,157.611238,-0.010084897,0.462968407,-0.021783121,0.982620959,1
11109,ENSMUSG00000038369,Ncoa6,807.8590385,0.23285557,0.20712409,1.124232193,0.260914536,1
11110,ENSMUSG00000038370,Pcp4l1,27.1621662,0.042427045,0.582327642,0.072857686,0.941919366,1
11111,ENSMUSG00000038371,Sbf2,1113.197109,-0.331076385,0.123404532,-2.682854335,0.007299678,1
11112,ENSMUSG00000038372,Gmds,45.84440842,0.482074118,0.483726859,0.996583318,0.318966807,1
11113,ENSMUSG00000038374,Rbm8a,198.5902252,0.361003824,0.16389726,2.202622691,0.027621353,1
11114,ENSMUSG00000038375,Trp53inp2,69.76137989,0.669687428,0.443139823,1.511232783,0.130729153,1
11115,ENSMUSG00000038379,Ttk,12.26021479,3.475830379,1.71148289,2.030888184,0.042266339,1
11116,ENSMUSG00000038383,Pigu,238.6844332,-0.346097684,0.303461099,-1.14050099,0.25407764,1
11117,ENSMUSG00000038384,Setd1b,1285.459895,0.020696622,0.167587622,0.12349732,0.901713297,1
11118,ENSMUSG00000038387,Rras,31.94125047,0.762271662,0.582340057,1.308980298,0.190541025,1
11119,ENSMUSG00000038388,Mpp6,241.9810635,-0.253692553,0.238742191,-1.062621363,0.287953695,1
11120,ENSMUSG00000038390,Gpr162,12.25351025,0.208938672,0.538372943,0.388092816,0.697947348,1
11121,ENSMUSG00000038393,Txnip,2351.589029,-0.031744629,0.212796833,-0.14917811,0.881413093,1
11122,ENSMUSG00000038398,Upf3a,231.3291134,0.008911125,0.161245582,0.055264302,0.955927901,1
11123,ENSMUSG00000038400,Pmepa1,1737.450002,0.198073055,0.193081069,1.025854354,0.304960241,1
11126,ENSMUSG00000038406,Scaf1,1211.817741,0.002872343,0.312751367,0.009184109,0.992672245,1
11128,ENSMUSG00000038412,Higd1a,43.15527805,-0.235377523,0.412475352,-0.570646274,0.568239444,1
11130,ENSMUSG00000038416,Cdc16,203.9308073,0.006884209,0.210893827,0.032643011,0.97395927,1
11131,ENSMUSG00000038417,Fig4,173.0367549,-0.179746497,0.154999373,-1.159659514,0.24618746,1
11132,ENSMUSG00000038418,Egr1,773.5939886,-0.159979682,0.221930132,-0.720856069,0.470998074,1
11134,ENSMUSG00000038422,Hdhd3,4.093704583,0.310342206,1.022841561,0.303411807,0.761576049,1
11135,ENSMUSG00000038425,Poli,108.1192663,-0.204464562,0.212493965,-0.962213503,0.335942368,1
11136,ENSMUSG00000038429,Usp5,410.8411622,0.159873856,0.156221561,1.023378949,0.306128709,1
11137,ENSMUSG00000038437,Mllt6,510.8611972,-0.353944311,0.296394809,-1.194165016,0.232413425,1
11138,ENSMUSG00000038446,Cdc40,254.1874624,-0.013769529,0.130357279,-0.105629152,0.915876595,1
11139,ENSMUSG00000038451,Spsb2,47.38953065,-0.211962204,0.366808416,-0.577855345,0.563361786,1
