,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
18420,ENSMUSG00000065084,Gm26496,0.060614114,0,6.968709904,0,1,NA
18421,ENSMUSG00000065086,Gm26495,0.031735695,0,6.968709904,0,1,NA
18423,ENSMUSG00000065088,Gm26494,0,NA,NA,NA,NA,NA
18424,ENSMUSG00000065089,Gm26493,1.208088727,1.574947752,1.911405357,0.823973704,0.409954499,NA
18425,ENSMUSG00000065090,Gm23677,0,NA,NA,NA,NA,NA
18426,ENSMUSG00000065091,Gm23678,0,NA,NA,NA,NA,NA
18428,ENSMUSG00000065095,Gm23679,0,NA,NA,NA,NA,NA
18430,ENSMUSG00000065097,Snora16a,0,NA,NA,NA,NA,NA
18431,ENSMUSG00000065100,Gm26132,0.896197726,-0.469238786,2.311570532,-0.20299566,0.839138424,NA
18432,ENSMUSG00000065102,n-R5s50,1.198961876,0.936558196,2.598663503,0.36039995,0.718548064,NA
18434,ENSMUSG00000065105,Gm26130,0.755766612,0,4.693047725,0,1,NA
18435,ENSMUSG00000065107,n-R5s88,0.366542049,-0.025235152,3.816277409,-0.006612505,0.994724023,NA
18437,ENSMUSG00000065111,Gm25141,0.79135862,0,2.636187077,0,1,NA
18438,ENSMUSG00000065115,Gm23298,0.188230793,-0.987008062,6.968709904,-0.141634259,0.887368905,NA
18440,ENSMUSG00000065122,Gm26126,0,NA,NA,NA,NA,NA
18443,ENSMUSG00000065127,Gm26127,1.513947542,-0.899385742,3.030177786,-0.296809562,0.766611905,NA
18444,ENSMUSG00000065130,Gm24457,0.080952662,-2.48711002,6.91833377,-0.359495523,0.719224426,NA
18446,ENSMUSG00000065138,Gm24458,0.181325465,0.936538617,6.968709904,0.134391965,0.893092635,NA
18447,ENSMUSG00000065141,Gm22652,0,NA,NA,NA,NA,NA
18448,ENSMUSG00000065143,Gm25644,0.113014059,0,6.968709904,0,1,NA
18451,ENSMUSG00000065151,Gm25480,0.062883595,0,6.968709904,0,1,NA
18452,ENSMUSG00000065155,Gm25481,0,NA,NA,NA,NA,NA
18453,ENSMUSG00000065158,Gm25483,0.252782322,0,6.968709904,0,1,NA
18454,ENSMUSG00000065159,Gm25482,0.618209165,-1.557669079,3.603700831,-0.432241507,0.665565895,NA
18456,ENSMUSG00000065162,Gm23645,0.65636878,2.476637226,4.150082564,0.596768182,0.550662164,NA
18457,ENSMUSG00000065164,Gm23814,0.319108826,0.936552485,4.35295499,0.215153266,0.829647826,NA
18458,ENSMUSG00000065165,Gm23815,0,NA,NA,NA,NA,NA
18459,ENSMUSG00000065173,Gm22127,1.845291311,0,1.920062838,0,1,NA
18462,ENSMUSG00000065181,Gm25139,0,NA,NA,NA,NA,NA
18463,ENSMUSG00000065182,Gm25138,0,NA,NA,NA,NA,NA
18464,ENSMUSG00000065185,Gm25137,0.409694156,0,4.262343358,0,1,NA
18465,ENSMUSG00000065187,Gm25136,0,NA,NA,NA,NA,NA
18466,ENSMUSG00000065188,Gm25140,0.090470916,0,6.968709904,0,1,NA
18467,ENSMUSG00000065191,Gm23458,0.091295664,-2.04514321,6.936124164,-0.294853893,0.768105495,NA
18468,ENSMUSG00000065192,Gm23460,0.160948716,0.936538617,6.968709904,0.134391965,0.893092635,NA
18469,ENSMUSG00000065193,Gm23459,0,NA,NA,NA,NA,NA
18470,ENSMUSG00000065195,Gm26071,0.687179524,-0.085521141,3.619278756,-0.023629332,0.981148275,NA
18473,ENSMUSG00000065199,Gm23461,0,NA,NA,NA,NA,NA
18474,ENSMUSG00000065200,Gm24613,0,NA,NA,NA,NA,NA
18476,ENSMUSG00000065202,Gm24615,0,NA,NA,NA,NA,NA
18477,ENSMUSG00000065203,Gm24614,0.259779956,0,6.968709904,0,1,NA
18478,ENSMUSG00000065204,Gm24610,0.080634429,0,6.968709904,0,1,NA
18479,ENSMUSG00000065206,Gm24611,0.205248248,-0.987008062,6.968709904,-0.141634259,0.887368905,NA
18481,ENSMUSG00000065211,Gm26265,0.080163823,-1.883490712,6.944102161,-0.271236031,0.786209502,NA
18482,ENSMUSG00000065212,Gm26264,0.330573502,0,5.119874566,0,1,NA
18483,ENSMUSG00000065215,Gm26263,0.145528865,0,6.968709904,0,1,NA
18485,ENSMUSG00000065220,Gm25794,1.955052258,0.936559127,2.182885615,0.42904636,0.667889487,NA
18486,ENSMUSG00000065221,Gm25793,0.07423749,-1.703388523,6.954095726,-0.244947523,0.806497064,NA
18487,ENSMUSG00000065223,Gm25792,0.059915231,0,6.968709904,0,1,NA
18489,ENSMUSG00000065227,Gm25790,0.233108724,1.787228174,6.946201767,0.257295747,0.796950475,NA
18491,ENSMUSG00000065231,Gm22972,0,NA,NA,NA,NA,NA
18493,ENSMUSG00000065233,n-R5s60,0.22389782,0.936540459,6.680502093,0.14019013,0.88850977,NA
18494,ENSMUSG00000065235,Gm22974,0.272937956,0,6.968709904,0,1,NA
18495,ENSMUSG00000065236,n-R5s197,0.415686667,0.854690946,5.805393681,0.147223598,0.882955535,NA
18496,ENSMUSG00000065237,Gm22975,0.322438481,-0.025234884,5.980347465,-0.004219635,0.996633228,NA
18497,ENSMUSG00000065238,Gm22970,0.306101686,0,6.968709904,0,1,NA
18499,ENSMUSG00000065242,Gm22294,0,NA,NA,NA,NA,NA
18500,ENSMUSG00000065244,Gm22296,0,NA,NA,NA,NA,NA
18501,ENSMUSG00000065245,Gm22295,0,NA,NA,NA,NA,NA
18502,ENSMUSG00000065246,Gm22297,0.092173109,0,6.968709904,0,1,NA
18503,ENSMUSG00000065248,Gm22293,0,NA,NA,NA,NA,NA
18505,ENSMUSG00000065253,Gm23970,0,NA,NA,NA,NA,NA
18506,ENSMUSG00000065254,Gm23973,0.276418414,0.93654822,5.296888863,0.176811001,0.859656848,NA
18507,ENSMUSG00000065255,Gm23974,0.336732581,-1.451755376,3.755515169,-0.386566239,0.699077355,NA
18508,ENSMUSG00000065256,Gm23972,0,NA,NA,NA,NA,NA
18511,ENSMUSG00000065260,Gm23453,0.034658967,0,6.968709904,0,1,NA
18512,ENSMUSG00000065261,Gm23452,0.06211732,0,6.968709904,0,1,NA
18513,ENSMUSG00000065262,Gm23451,0,NA,NA,NA,NA,NA
18514,ENSMUSG00000065265,Gm23455,1.398749516,1.072299843,2.152720672,0.498113786,0.618403845,NA
18515,ENSMUSG00000065266,Gm23454,0,NA,NA,NA,NA,NA
18516,ENSMUSG00000065269,Gm23456,0,NA,NA,NA,NA,NA
18517,ENSMUSG00000065270,Gm25127,1.014850124,0.936558839,2.319356238,0.403801203,0.686358912,NA
18520,ENSMUSG00000065274,Gm25125,0,NA,NA,NA,NA,NA
18521,ENSMUSG00000065275,n-R5s217,0.031574651,0,6.968709904,0,1,NA
18522,ENSMUSG00000065277,Gm25126,0.101613963,0,6.968709904,0,1,NA
18523,ENSMUSG00000065279,Gm25124,0.141736704,0,6.968709904,0,1,NA
18526,ENSMUSG00000065282,Gm24455,1.400680037,1.25086445,1.577711135,0.7928349,0.42787402,NA
18527,ENSMUSG00000065283,Gm24454,0,NA,NA,NA,NA,NA
18530,ENSMUSG00000065291,Gm26125,0,NA,NA,NA,NA,NA
18531,ENSMUSG00000065293,Gm26124,0,NA,NA,NA,NA,NA
18533,ENSMUSG00000065296,Gm26122,0.582363066,1.819759223,2.947322128,0.617428006,0.536952455,NA
18534,ENSMUSG00000065297,Gm26123,0,NA,NA,NA,NA,NA
18535,ENSMUSG00000065298,Gm26121,1.771932157,1.920717628,2.328799501,0.824767279,0.409503727,NA
18536,ENSMUSG00000065299,Gm23138,0.093752674,0,6.968709904,0,1,NA
18537,ENSMUSG00000065301,Gm23248,0.430952656,0,3.735434048,0,1,NA
18538,ENSMUSG00000065303,Gm23249,0,NA,NA,NA,NA,NA
18541,ENSMUSG00000065307,Gm23247,0,NA,NA,NA,NA,NA
18542,ENSMUSG00000065309,Gm23244,0.027353567,0.936538617,6.968709904,0.134391965,0.893092635,NA
18543,ENSMUSG00000065311,n-R5s156,0.986136513,-2.899812206,2.54575965,-1.139075406,0.254671704,NA
18545,ENSMUSG00000065313,Gm26062,0.122247165,0,6.968709904,0,1,NA
18546,ENSMUSG00000065314,Gm26065,0.529785766,-1.901336188,4.834987783,-0.393245293,0.69413832,NA
18547,ENSMUSG00000065315,Gm26064,0.09848435,0,6.968709904,0,1,NA
18548,ENSMUSG00000065319,Gm26066,0,NA,NA,NA,NA,NA
18549,ENSMUSG00000065320,Gm22056,0,NA,NA,NA,NA,NA
18550,ENSMUSG00000065321,Gm22057,0.027353567,0.936538617,6.968709904,0.134391965,0.893092635,NA
18551,ENSMUSG00000065322,Gm22055,0,NA,NA,NA,NA,NA
18553,ENSMUSG00000065328,Gm22053,0,NA,NA,NA,NA,NA
18554,ENSMUSG00000065329,Gm22054,0.02882976,0,6.968709904,0,1,NA
18555,ENSMUSG00000065330,Gm25755,1.544596037,-1.506644863,1.914292233,-0.787050606,0.431252242,NA
18556,ENSMUSG00000065331,Gm24927,0.147328395,2.444691903,6.917843347,0.353389312,0.723796597,NA
18557,ENSMUSG00000065333,Gm24928,1.432296646,-2.895055639,1.840922517,-1.572611346,0.115808839,NA
18558,ENSMUSG00000065336,Snora34,1.032543284,2.665362956,2.347656352,1.135329263,0.256237386,NA
18559,ENSMUSG00000065337,Gm24929,0,NA,NA,NA,NA,NA
18560,ENSMUSG00000065340,Gm25578,0.309110403,0.936554328,3.87473667,0.241707865,0.809006535,NA
18561,ENSMUSG00000065341,Gm25579,0,NA,NA,NA,NA,NA
18562,ENSMUSG00000065343,Gm25580,0.142130475,0,6.968709904,0,1,NA
18564,ENSMUSG00000065346,Gm25582,0,NA,NA,NA,NA,NA
18565,ENSMUSG00000065347,Gm25583,0.050878743,-0.987008062,6.968709904,-0.141634259,0.887368905,NA
18566,ENSMUSG00000065348,Gm25577,0.121447497,0,6.968709904,0,1,NA
18568,ENSMUSG00000065360,Gm24412,0,NA,NA,NA,NA,NA
18569,ENSMUSG00000065361,1600017P15Rik,0.059915231,0,6.968709904,0,1,NA
18570,ENSMUSG00000065362,Gm24411,0.10308998,0,6.968709904,0,1,NA
18571,ENSMUSG00000065367,Gm24410,0,NA,NA,NA,NA,NA
18573,ENSMUSG00000065371,Gm22739,1.373275433,0.93655836,2.530417847,0.370120042,0.711293049,NA
18574,ENSMUSG00000065372,Gm22741,0.182173071,0,6.968709904,0,1,NA
18575,ENSMUSG00000065373,Gm22740,0.541479224,-0.987027604,2.994425013,-0.329621747,0.741685788,NA
18576,ENSMUSG00000065374,Gm22738,0.076405381,0,6.968709904,0,1,NA
18580,ENSMUSG00000065381,Gm23096,0,NA,NA,NA,NA,NA
18581,ENSMUSG00000065382,Gm23097,0.02947015,0,6.968709904,0,1,NA
18582,ENSMUSG00000065384,Gm23093,0.082760757,0,6.968709904,0,1,NA
18583,ENSMUSG00000065385,n-R5s153,0,NA,NA,NA,NA,NA
18584,ENSMUSG00000065387,n-R5s85,0.479511991,0.936553685,4.047953018,0.231364762,0.817031439,NA
18585,ENSMUSG00000065388,Gm23099,0,NA,NA,NA,NA,NA
18586,ENSMUSG00000065389,Gm23100,0.625856622,-1.73233515,3.377641268,-0.512883108,0.608033091,NA
18588,ENSMUSG00000065394,Mir25,0,NA,NA,NA,NA,NA
18589,ENSMUSG00000065395,Mir193a,0,NA,NA,NA,NA,NA
18590,ENSMUSG00000065396,Mir99b,0,NA,NA,NA,NA,NA
18591,ENSMUSG00000065397,Mir155,0,NA,NA,NA,NA,NA
18592,ENSMUSG00000065398,Mir188,0,NA,NA,NA,NA,NA
18593,ENSMUSG00000065399,Mir133a-1,0,NA,NA,NA,NA,NA
18594,ENSMUSG00000065400,Mir200a,0,NA,NA,NA,NA,NA
18595,ENSMUSG00000065401,Mir144,0,NA,NA,NA,NA,NA
18596,ENSMUSG00000065402,Mir122,0,NA,NA,NA,NA,NA
18597,ENSMUSG00000065403,Mir18,0,NA,NA,NA,NA,NA
18598,ENSMUSG00000065404,Mir201,0,NA,NA,NA,NA,NA
18599,ENSMUSG00000065405,Mir30a,0,NA,NA,NA,NA,NA
18600,ENSMUSG00000065406,Mirlet7i,0.155940538,0,6.968709904,0,1,NA
18601,ENSMUSG00000065407,Mir135a-1,0,NA,NA,NA,NA,NA
18602,ENSMUSG00000065408,Mir31,0,NA,NA,NA,NA,NA
18603,ENSMUSG00000065409,Mir30e,0,NA,NA,NA,NA,NA
18604,ENSMUSG00000065410,Mir298,0,NA,NA,NA,NA,NA
18605,ENSMUSG00000065411,Mir195a,0,NA,NA,NA,NA,NA
18606,ENSMUSG00000065412,Mir29b-2,0,NA,NA,NA,NA,NA
18607,ENSMUSG00000065413,Mir367,0,NA,NA,NA,NA,NA
18608,ENSMUSG00000065414,Mir138-1,0,NA,NA,NA,NA,NA
18609,ENSMUSG00000065415,Mir217,0,NA,NA,NA,NA,NA
18610,ENSMUSG00000065416,Mir19a,0,NA,NA,NA,NA,NA
18611,ENSMUSG00000065417,Mir340,0,NA,NA,NA,NA,NA
18612,ENSMUSG00000065418,Mir322,0,NA,NA,NA,NA,NA
18613,ENSMUSG00000065420,Mir142b,0.190971228,-2.698989616,6.911541282,-0.390504738,0.696163353,NA
18614,ENSMUSG00000065421,Mirlet7a-1,0,NA,NA,NA,NA,NA
18615,ENSMUSG00000065422,Mir221,0,NA,NA,NA,NA,NA
18616,ENSMUSG00000065423,Mir181a-2,0.18212287,0,6.968709904,0,1,NA
18617,ENSMUSG00000065424,Mir9-2,0,NA,NA,NA,NA,NA
18618,ENSMUSG00000065425,Mir325,0,NA,NA,NA,NA,NA
18619,ENSMUSG00000065426,Mir134,0,NA,NA,NA,NA,NA
18620,ENSMUSG00000065427,Mir429,0,NA,NA,NA,NA,NA
18621,ENSMUSG00000065428,Mir382,0,NA,NA,NA,NA,NA
18622,ENSMUSG00000065429,Mir345,0,NA,NA,NA,NA,NA
18623,ENSMUSG00000065430,Mir26a-2,0,NA,NA,NA,NA,NA
18624,ENSMUSG00000065431,Mir186,0.033215376,0,6.968709904,0,1,NA
18625,ENSMUSG00000065432,Mir208a,0,NA,NA,NA,NA,NA
18626,ENSMUSG00000065433,Mir370,0,NA,NA,NA,NA,NA
18627,ENSMUSG00000065434,Mir7-1,0.115277751,-1.901974559,6.943144542,-0.273935613,0.784134102,NA
18628,ENSMUSG00000065435,Mir135b,0,NA,NA,NA,NA,NA
18629,ENSMUSG00000065436,Mir342,0.675643793,0,3.930658195,0,1,NA
18630,ENSMUSG00000065437,Mir30d,0,NA,NA,NA,NA,NA
18631,ENSMUSG00000065438,Mir377,0,NA,NA,NA,NA,NA
18632,ENSMUSG00000065439,Mir140,0.183301038,0,6.968709904,0,1,NA
18633,ENSMUSG00000065440,Mirlet7g,0,NA,NA,NA,NA,NA
18634,ENSMUSG00000065441,Mir128-2,0,NA,NA,NA,NA,NA
18635,ENSMUSG00000065442,Mir20a,0,NA,NA,NA,NA,NA
18636,ENSMUSG00000065443,Mir196b,0,NA,NA,NA,NA,NA
18637,ENSMUSG00000065444,Mir27a,0.136347159,-1.901974078,6.943144567,-0.273935543,0.784134156,NA
18638,ENSMUSG00000065445,Mir143,0,NA,NA,NA,NA,NA
18639,ENSMUSG00000065446,Mir139,0,NA,NA,NA,NA,NA
18640,ENSMUSG00000065447,Mir302d,0,NA,NA,NA,NA,NA
18641,ENSMUSG00000065448,Mir154,0.034215506,0,6.968709904,0,1,NA
18642,ENSMUSG00000065449,Mir365-1,0.027519997,0,6.968709904,0,1,NA
18643,ENSMUSG00000065450,Mir448,0,NA,NA,NA,NA,NA
18644,ENSMUSG00000065451,Mir101a,0,NA,NA,NA,NA,NA
18645,ENSMUSG00000065452,Mir207,0,NA,NA,NA,NA,NA
18646,ENSMUSG00000065453,Mirlet7d,0,NA,NA,NA,NA,NA
18647,ENSMUSG00000065454,Mir124a-3,0,NA,NA,NA,NA,NA
18648,ENSMUSG00000065455,Mir21a,0,NA,NA,NA,NA,NA
18649,ENSMUSG00000065456,Mir106a,0,NA,NA,NA,NA,NA
18650,ENSMUSG00000065457,Mir383,0,NA,NA,NA,NA,NA
18651,ENSMUSG00000065458,Mir181b-1,0.372033837,1.89418965,6.94067606,0.272911404,0.78492132,NA
18652,ENSMUSG00000065460,Mir133a-2,0,NA,NA,NA,NA,NA
18653,ENSMUSG00000065462,Mir200c,0,NA,NA,NA,NA,NA
18655,ENSMUSG00000065464,Mir185,0,NA,NA,NA,NA,NA
18656,ENSMUSG00000065465,Mir33,0,NA,NA,NA,NA,NA
18657,ENSMUSG00000065466,n-R5s89,0,NA,NA,NA,NA,NA
18658,ENSMUSG00000065468,Mir26b,0,NA,NA,NA,NA,NA
18659,ENSMUSG00000065469,Mir129-1,0,NA,NA,NA,NA,NA
18660,ENSMUSG00000065470,Mir149,0,NA,NA,NA,NA,NA
18661,ENSMUSG00000065471,Mir222,0,NA,NA,NA,NA,NA
18662,ENSMUSG00000065472,Mir125b-2,0,NA,NA,NA,NA,NA
18663,ENSMUSG00000065473,Mir19b-2,0,NA,NA,NA,NA,NA
18664,ENSMUSG00000065474,Mir141,0,NA,NA,NA,NA,NA
18665,ENSMUSG00000065475,Mir27b,0,NA,NA,NA,NA,NA
18666,ENSMUSG00000065476,Mir30b,0,NA,NA,NA,NA,NA
18667,ENSMUSG00000065477,Mir411,0,NA,NA,NA,NA,NA
18668,ENSMUSG00000065479,Mir125a,0,NA,NA,NA,NA,NA
18669,ENSMUSG00000065480,Mir133b,0,NA,NA,NA,NA,NA
18670,ENSMUSG00000065481,Mir346,0,NA,NA,NA,NA,NA
18671,ENSMUSG00000065482,Mir302c,0,NA,NA,NA,NA,NA
18672,ENSMUSG00000065483,Mir181c,0,NA,NA,NA,NA,NA
18673,ENSMUSG00000065484,Mir130a,0,NA,NA,NA,NA,NA
18674,ENSMUSG00000065485,Mir219a-2,0,NA,NA,NA,NA,NA
18675,ENSMUSG00000065486,Mir450-1,0,NA,NA,NA,NA,NA
18676,ENSMUSG00000065488,Mir196a-2,0,NA,NA,NA,NA,NA
18677,ENSMUSG00000065489,Mir365-2,0,NA,NA,NA,NA,NA
18678,ENSMUSG00000065490,Mir30c-1,0,NA,NA,NA,NA,NA
18679,ENSMUSG00000065491,Mir7b,0,NA,NA,NA,NA,NA
18680,ENSMUSG00000065492,Mir34b,0,NA,NA,NA,NA,NA
18681,ENSMUSG00000065493,Mir34a,0,NA,NA,NA,NA,NA
18682,ENSMUSG00000065494,Mir28a,0,NA,NA,NA,NA,NA
18683,ENSMUSG00000065495,Mir150,0,NA,NA,NA,NA,NA
18684,ENSMUSG00000065497,Mir410,0,NA,NA,NA,NA,NA
18685,ENSMUSG00000065498,Mir379,0,NA,NA,NA,NA,NA
18686,ENSMUSG00000065499,Mir384,0,NA,NA,NA,NA,NA
18687,ENSMUSG00000065500,Mir10b,0,NA,NA,NA,NA,NA
18688,ENSMUSG00000065501,Mir335,0,NA,NA,NA,NA,NA
18689,ENSMUSG00000065502,Mir202,0,NA,NA,NA,NA,NA
18690,ENSMUSG00000065503,Mir351,0.029008279,0,6.968709904,0,1,NA
18691,ENSMUSG00000065505,Mir148a,0,NA,NA,NA,NA,NA
18692,ENSMUSG00000065507,Mir204,0.06153711,0,6.968709904,0,1,NA
18693,ENSMUSG00000065508,Mir17,0,NA,NA,NA,NA,NA
18694,ENSMUSG00000065509,Mir421,0,NA,NA,NA,NA,NA
18695,ENSMUSG00000065510,Mir361,0.05645437,-0.987008062,6.968709904,-0.141634259,0.887368905,NA
18696,ENSMUSG00000065511,Mir129-2,0,NA,NA,NA,NA,NA
18697,ENSMUSG00000065512,Mir138-2,0,NA,NA,NA,NA,NA
18698,ENSMUSG00000065513,Mir26a-1,0,NA,NA,NA,NA,NA
18699,ENSMUSG00000065514,Mir106b,0,NA,NA,NA,NA,NA
18700,ENSMUSG00000065515,Mir152,0,NA,NA,NA,NA,NA
18701,ENSMUSG00000065516,Mir214,0.030967916,0,6.968709904,0,1,NA
18702,ENSMUSG00000065518,Mir423,0.094259568,0,6.968709904,0,1,NA
18703,ENSMUSG00000065519,Mir10a,0,NA,NA,NA,NA,NA
18704,ENSMUSG00000065520,Mir128-1,0,NA,NA,NA,NA,NA
18705,ENSMUSG00000065521,Mir296,0,NA,NA,NA,NA,NA
18706,ENSMUSG00000065523,Mir192,0,NA,NA,NA,NA,NA
18707,ENSMUSG00000065524,Mir135a-2,0,NA,NA,NA,NA,NA
18708,ENSMUSG00000065526,Mir337,0,NA,NA,NA,NA,NA
18709,ENSMUSG00000065527,Mir93,0,NA,NA,NA,NA,NA
18710,ENSMUSG00000065528,Mir320,0.614791703,0,3.081633915,0,1,NA
18711,ENSMUSG00000065529,Mir22,0.097023145,0,6.968709904,0,1,NA
18712,ENSMUSG00000065530,Mir99a,0,NA,NA,NA,NA,NA
18713,ENSMUSG00000065532,Mir187,0.02882976,0,6.968709904,0,1,NA
18714,ENSMUSG00000065533,Mir205,0,NA,NA,NA,NA,NA
18715,ENSMUSG00000065534,Mir324,0,NA,NA,NA,NA,NA
18716,ENSMUSG00000065536,Mir98,0,NA,NA,NA,NA,NA
18717,ENSMUSG00000065537,Mir132,0,NA,NA,NA,NA,NA
18718,ENSMUSG00000065538,Mir153,0,NA,NA,NA,NA,NA
18719,ENSMUSG00000065539,Mir216a,0,NA,NA,NA,NA,NA
18720,ENSMUSG00000065540,Mir126a,0,NA,NA,NA,NA,NA
18721,ENSMUSG00000065541,Mir24-2,0.085383691,0,6.968709904,0,1,NA
18722,ENSMUSG00000065542,Mir224,0,NA,NA,NA,NA,NA
18723,ENSMUSG00000065543,Mir330,0,NA,NA,NA,NA,NA
18724,ENSMUSG00000065544,Mir32,0,NA,NA,NA,NA,NA
18725,ENSMUSG00000065546,Mir196a-1,0,NA,NA,NA,NA,NA
18726,ENSMUSG00000065547,Mir199a-1,0,NA,NA,NA,NA,NA
18727,ENSMUSG00000065548,Mir29c,0.159104628,0,6.968709904,0,1,NA
18728,ENSMUSG00000065549,Mir200b,0,NA,NA,NA,NA,NA
18729,ENSMUSG00000065551,Mir210,0.027052855,0,6.968709904,0,1,NA
18730,ENSMUSG00000065552,Mir302a,0,NA,NA,NA,NA,NA
18731,ENSMUSG00000065553,Mir103-1,0,NA,NA,NA,NA,NA
18732,ENSMUSG00000065555,Mir219a-1,0.095220121,0,6.968709904,0,1,NA
18733,ENSMUSG00000065556,Mir101b,0,NA,NA,NA,NA,NA
18734,ENSMUSG00000065557,Mirlet7c-1,0.02882976,0,6.968709904,0,1,NA
18735,ENSMUSG00000065559,Mir206,0,NA,NA,NA,NA,NA
18736,ENSMUSG00000065560,Mir148b,0,NA,NA,NA,NA,NA
18737,ENSMUSG00000065561,Mir369,0,NA,NA,NA,NA,NA
18738,ENSMUSG00000065562,Mir215,0,NA,NA,NA,NA,NA
18739,ENSMUSG00000065563,Mir103-2,0.026878143,0,6.968709904,0,1,NA
18740,ENSMUSG00000065564,Mirlet7b,0.508441203,0,3.254545013,0,1,NA
18741,ENSMUSG00000065565,Mir181a-1,0.27889037,0,6.968709904,0,1,NA
18742,ENSMUSG00000065567,Mir30c-2,0,NA,NA,NA,NA,NA
18743,ENSMUSG00000065568,Mir344,0,NA,NA,NA,NA,NA
18744,ENSMUSG00000065569,Mir137,0,NA,NA,NA,NA,NA
18745,ENSMUSG00000065570,Mir412,0.030967916,0,6.968709904,0,1,NA
18746,ENSMUSG00000065571,Mir326,0,NA,NA,NA,NA,NA
18747,ENSMUSG00000065572,Mir130b,0,NA,NA,NA,NA,NA
18748,ENSMUSG00000065573,Mir350,0.032180136,0,6.968709904,0,1,NA
18749,ENSMUSG00000065574,Mir203,0,NA,NA,NA,NA,NA
18750,ENSMUSG00000065575,Mir449a,0,NA,NA,NA,NA,NA
18751,ENSMUSG00000065577,Mir329,0.031441797,0,6.968709904,0,1,NA
18752,ENSMUSG00000065578,Mir181b-2,0.05414361,0.936538617,6.968709904,0.134391965,0.893092635,NA
18753,ENSMUSG00000065579,Mir425,0.053649602,0,6.968709904,0,1,NA
18754,ENSMUSG00000065580,Mir15b,0,NA,NA,NA,NA,NA
18755,ENSMUSG00000065581,Mir194-1,0,NA,NA,NA,NA,NA
18756,ENSMUSG00000065582,Mir194-2,0,NA,NA,NA,NA,NA
18757,ENSMUSG00000065583,Mir218-2,0,NA,NA,NA,NA,NA
18758,ENSMUSG00000065585,Mir211,0,NA,NA,NA,NA,NA
18759,ENSMUSG00000065586,Mir96,0,NA,NA,NA,NA,NA
18760,ENSMUSG00000065587,Mir34c,0,NA,NA,NA,NA,NA
18761,ENSMUSG00000065589,Mir301,0,NA,NA,NA,NA,NA
18762,ENSMUSG00000065590,Mir212,0.057803886,0,6.968709904,0,1,NA
18764,ENSMUSG00000065592,Mir145a,0,NA,NA,NA,NA,NA
18765,ENSMUSG00000065593,Mir339,0.088087533,0,6.968709904,0,1,NA
18766,ENSMUSG00000065594,Mir107,0,NA,NA,NA,NA,NA
18767,ENSMUSG00000065596,Mir184,0,NA,NA,NA,NA,NA
18768,ENSMUSG00000065597,Mir124a-1,0,NA,NA,NA,NA,NA
18769,ENSMUSG00000065599,Mir23b,0.052521315,0,6.968709904,0,1,NA
18770,ENSMUSG00000065600,Mir338,0,NA,NA,NA,NA,NA
18771,ENSMUSG00000065601,Mir146,0.518727146,0,4.631598759,0,1,NA
18772,ENSMUSG00000065602,Mirlet7f-2,0,NA,NA,NA,NA,NA
18773,ENSMUSG00000065603,Mir218-1,0,NA,NA,NA,NA,NA
18774,ENSMUSG00000065604,Mir29b-1,0.02546846,0,6.968709904,0,1,NA
18775,ENSMUSG00000065606,Mir16-2,0,NA,NA,NA,NA,NA
18776,ENSMUSG00000065607,Mir331,0,NA,NA,NA,NA,NA
18777,ENSMUSG00000065608,Mirlet7c-2,0.342496109,0.936549122,5.111748488,0.183215024,0.854629306,NA
18778,ENSMUSG00000065609,Mir7-2,0,NA,NA,NA,NA,NA
18779,ENSMUSG00000065610,Mir29a,0.08669466,0,6.968709904,0,1,NA
18780,ENSMUSG00000065611,Mir23a,0.092729612,0,6.968709904,0,1,NA
18781,ENSMUSG00000065612,Mir151,0,NA,NA,NA,NA,NA
18782,ENSMUSG00000065613,Mir92-2,0,NA,NA,NA,NA,NA
18783,ENSMUSG00000065616,Mir375,0,NA,NA,NA,NA,NA
18784,ENSMUSG00000065617,Mir323,0,NA,NA,NA,NA,NA
18785,ENSMUSG00000065619,Mir183,0,NA,NA,NA,NA,NA
18786,ENSMUSG00000065620,Gm24764,0,NA,NA,NA,NA,NA
18787,ENSMUSG00000065622,Gm24763,0.850660568,0,3.696500574,0,1,NA
18788,ENSMUSG00000065623,Gm24762,0.064869793,0,6.968709904,0,1,NA
18789,ENSMUSG00000065625,Gm24765,0,NA,NA,NA,NA,NA
18790,ENSMUSG00000065627,Gm24803,0.074699593,0,6.968709904,0,1,NA
18793,ENSMUSG00000065630,Gm24256,0,NA,NA,NA,NA,NA
18794,ENSMUSG00000065634,Gm24252,0.02882976,0,6.968709904,0,1,NA
18796,ENSMUSG00000065636,Gm24254,0,NA,NA,NA,NA,NA
18799,ENSMUSG00000065642,Snora69,0.811418763,1.855837459,3.010935221,0.616365788,0.537653128,NA
18800,ENSMUSG00000065643,Gm25897,0.186048846,0,6.968709904,0,1,NA
18801,ENSMUSG00000065644,Gm25859,0,NA,NA,NA,NA,NA
18802,ENSMUSG00000065645,Gm23875,0.182676109,0,6.968709904,0,1,NA
18803,ENSMUSG00000065647,Gm25896,0.117990228,-0.987008062,6.968709904,-0.141634259,0.887368905,NA
18804,ENSMUSG00000065648,Gm25895,0.163600464,0,6.968709904,0,1,NA
18805,ENSMUSG00000065649,Snora74a,0.52706474,0,6.968709904,0,1,NA
