,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7474,ENSMUSG00000029700,Slc13a1,0.532745769,0.096820375,2.892718154,0.03347038,0.973299486,NA
7478,ENSMUSG00000029706,Pax4,0.038253618,1.04970674,6.343357243,0.165481259,0.8685652,NA
7479,ENSMUSG00000029707,Fscn3,1.063382823,4.985418004,2.610392671,1.909834509,0.056154525,NA
7482,ENSMUSG00000029711,Epo,0.040134576,0,6.343357243,0,1,NA
7483,ENSMUSG00000029712,Actl6b,0.357439501,2.304251676,6.266399556,0.367715409,0.71308545,NA
7487,ENSMUSG00000029716,Tfr2,0.83748388,1.076724414,2.679685411,0.401810007,0.687823857,NA
7494,ENSMUSG00000029727,Cyp3a13,0.193008563,0,6.343357243,0,1,NA
7498,ENSMUSG00000029736,Nobox,0.035540059,1.04970674,6.343357243,0.165481259,0.8685652,NA
7500,ENSMUSG00000029754,Dlx6,1.103425548,0.078538105,1.585226654,0.04954377,0.960485956,NA
7501,ENSMUSG00000029755,Dlx5,0.603808625,1.987707762,2.566140127,0.774590499,0.438581673,NA
7502,ENSMUSG00000029757,Dync1i1,4.288506119,-0.410035827,2.204172414,-0.186027111,0.852423501,NA
7505,ENSMUSG00000029762,Akr1b8,0.634832618,0.207656261,3.006118695,0.069077865,0.94492764,NA
7508,ENSMUSG00000029766,1700012A03Rik,0.040425664,0,6.343357243,0,1,NA
7520,ENSMUSG00000029784,Ssmem1,0.594013462,1.049720566,3.727829702,0.281590268,0.778257703,NA
7522,ENSMUSG00000029788,Cpa5,0,NA,NA,NA,NA,NA
7529,ENSMUSG00000029811,Aoc1,0.900923345,0.157900996,2.56278835,0.061612968,0.95087105,NA
7530,ENSMUSG00000029813,1600015I10Rik,0.034273508,0,6.343357243,0,1,NA
7531,ENSMUSG00000029814,Igf2bp3,2.105371891,-0.319639429,1.44618036,-0.221023212,0.825074359,NA
7533,ENSMUSG00000029816,Gpnmb,4.026374444,0.974660025,1.502595817,0.64865083,0.516564093,NA
7535,ENSMUSG00000029819,Npy,0.658901771,1.892929071,3.985809434,0.474917103,0.63484606,NA
7540,ENSMUSG00000029828,4921507P07Rik,2.349672541,-3.373821888,1.62368384,-2.077881053,0.037720316,NA
7541,ENSMUSG00000029829,Tmem213,0,NA,NA,NA,NA,NA
7542,ENSMUSG00000029830,Svopl,0.489809124,-1.406243727,3.699653037,-0.380101516,0.703870061,NA
7543,ENSMUSG00000029831,Npvf,0.03758542,0,6.343357243,0,1,NA
7544,ENSMUSG00000029832,Nfe2l3,1.792690872,-2.220693265,1.805353853,-1.230059836,0.218674699,NA
7547,ENSMUSG00000029837,1700111E14Rik,0,NA,NA,NA,NA,NA
7551,ENSMUSG00000029844,Hoxa1,0,NA,NA,NA,NA,NA
7552,ENSMUSG00000029847,2010107G12Rik,0.882323426,-2.531199907,3.19981794,-0.791044976,0.428917746,NA
7553,ENSMUSG00000029848,Stra8,0.647734968,1.049718542,4.21362393,0.249124877,0.803264187,NA
7554,ENSMUSG00000029851,Tcaf2,3.020891945,-2.905816372,1.684992064,-1.724528224,0.084612528,NA
7555,ENSMUSG00000029859,Epha1,1.425965163,0.631114793,2.076528701,0.303927797,0.7611829,NA
7557,ENSMUSG00000029861,Fam131b,2.542253518,0.419941136,1.514734376,0.277237476,0.781597765,NA
7558,ENSMUSG00000029862,Clcn1,2.642149527,2.935078223,2.17017329,1.352462606,0.176227373,NA
7561,ENSMUSG00000029865,Sval1,0,NA,NA,NA,NA,NA
7562,ENSMUSG00000029866,Kel,0.132947588,0,6.343357243,0,1,NA
7563,ENSMUSG00000029867,1700034O15Rik,0,NA,NA,NA,NA,NA
7564,ENSMUSG00000029868,Trpv6,0.336558669,1.04970674,6.343357243,0.165481259,0.8685652,NA
7566,ENSMUSG00000029875,Ccdc184,0.372388089,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7567,ENSMUSG00000029878,Dbpht2,1.667529402,0.335467474,1.783803741,0.188062995,0.850827269,NA
7568,ENSMUSG00000029882,2210010C04Rik,0,NA,NA,NA,NA,NA
7569,ENSMUSG00000029883,1700074P13Rik,0.111125529,0,6.343357243,0,1,NA
7570,ENSMUSG00000029885,Moxd2,0,NA,NA,NA,NA,NA
7571,ENSMUSG00000029909,Prss37,0,NA,NA,NA,NA,NA
7577,ENSMUSG00000029917,C130060K24Rik,3.541702696,1.049723755,2.7966364,0.375352247,0.707398515,NA
7582,ENSMUSG00000029923,Rab19,3.631020888,-0.894111545,1.12167288,-0.797123262,0.425379447,NA
7590,ENSMUSG00000030000,Add2,4.143970608,-1.614363582,1.229046414,-1.313509046,0.189011475,NA
7591,ENSMUSG00000030001,Figla,0.032190532,0,6.343357243,0,1,NA
7593,ENSMUSG00000030004,Nat8,0.438742538,-2.271701285,4.336538714,-0.523851263,0.600381995,NA
7597,ENSMUSG00000030017,Reg3g,0.124259515,1.04970674,6.343357243,0.165481259,0.8685652,NA
7602,ENSMUSG00000030030,1700003E16Rik,2.359874669,-4.100515022,1.717928969,-2.386894392,0.016991371,NA
7609,ENSMUSG00000030041,M1ap,5.773848171,-1.389781516,1.374610836,-1.011036346,NA,NA
7611,ENSMUSG00000030043,Tacr1,1.048162115,0.645503263,1.739270714,0.37113444,0.7105374,NA
7613,ENSMUSG00000030046,Bmp10,0.094075853,-1.684430196,6.321177969,-0.266474098,0.789874105,NA
7615,ENSMUSG00000030048,Gkn3,0.103446016,0,6.343357243,0,1,NA
7616,ENSMUSG00000030049,Gkn2,0,NA,NA,NA,NA,NA
7617,ENSMUSG00000030050,Gkn1,0,NA,NA,NA,NA,NA
7631,ENSMUSG00000030069,Prok2,0.516364,0,4.696436395,0,1,NA
7632,ENSMUSG00000030074,Gxylt2,0.21073558,-0.391934408,6.262268076,-0.062586654,0.950095657,NA
7633,ENSMUSG00000030075,Cntn3,0.580730039,-2.357443952,3.283967662,-0.717864545,0.472840811,NA
7644,ENSMUSG00000030092,Cntn6,0.230446943,-2.910580727,6.270869482,-0.464143088,0.642545233,NA
7645,ENSMUSG00000030093,Wnt7a,3.198604275,-0.413122335,0.911016487,-0.453474049,0.650207426,NA
7649,ENSMUSG00000030098,Grip2,3.127713396,-0.213137954,1.76119856,-0.121018697,0.903676226,NA
7656,ENSMUSG00000030108,Slc6a13,0.650891073,-4.174274454,4.456902051,-0.936586536,0.34897128,NA
7657,ENSMUSG00000030109,Slc6a12,0.380381715,0,6.343357243,0,1,NA
7658,ENSMUSG00000030110,Ret,0.44320229,3.266041671,4.94465483,0.660519649,0.508920414,NA
7660,ENSMUSG00000030114,Klrg1,0.072616195,0,6.343357243,0,1,NA
7661,ENSMUSG00000030116,Mfap5,0.484387225,0,6.343357243,0,1,NA
7662,ENSMUSG00000030117,Gdf3,0.873632582,-0.758194074,2.245536845,-0.337644905,0.735630798,NA
7670,ENSMUSG00000030131,Mug2,0.182775893,0,6.343357243,0,1,NA
7671,ENSMUSG00000030134,Rasgef1a,1.646055276,0.082648933,1.63814872,0.050452643,0.959761686,NA
7672,ENSMUSG00000030137,Tuba8,0.332213146,-2.269018188,5.406151771,-0.419710412,0.674697018,NA
7675,ENSMUSG00000030143,Gm8882,0,NA,NA,NA,NA,NA
7676,ENSMUSG00000030144,Clec4d,3.746415306,1.049725828,1.967894476,0.533425873,0.593738812,NA
7678,ENSMUSG00000030147,Clec4b1,0.721127573,-1.896614473,4.054706238,-0.467756321,0.63995886,NA
7680,ENSMUSG00000030149,Klrk1,1.211149239,0.512426891,2.568895735,0.199473604,0.841892289,NA
7681,ENSMUSG00000030154,Klrb1f,0.169149524,0,6.343357243,0,1,NA
7682,ENSMUSG00000030155,Clec2e,0.076877214,0,6.343357243,0,1,NA
7685,ENSMUSG00000030158,Clec12b,0,NA,NA,NA,NA,NA
7687,ENSMUSG00000030160,Tmem52b,0.252043261,1.535108489,5.750073855,0.26697196,0.78949075,NA
7690,ENSMUSG00000030165,Klrd1,2.519815754,-1.580702281,1.082062042,-1.460824074,0.144063727,NA
7692,ENSMUSG00000030167,Klrc1,0.199062618,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7694,ENSMUSG00000030170,Wnt5b,1.084052256,-3.352307966,2.204284126,-1.52081482,0.128306314,NA
7696,ENSMUSG00000030173,Klra5,0.104087074,1.04970674,6.343357243,0.165481259,0.8685652,NA
7698,ENSMUSG00000030178,Klra13-ps,0.038125677,0,6.343357243,0,1,NA
7703,ENSMUSG00000030194,Tas2r116,0,NA,NA,NA,NA,NA
7704,ENSMUSG00000030196,Tas2r103,0,NA,NA,NA,NA,NA
7706,ENSMUSG00000030200,Bcl2l14,0.365448523,0.087930775,2.983385006,0.029473492,0.97648696,NA
7710,ENSMUSG00000030205,Gprc5d,0.443744758,0,6.343357243,0,1,NA
7713,ENSMUSG00000030208,Emp1,0.880054775,1.916216994,2.745360095,0.697983844,0.485187298,NA
7718,ENSMUSG00000030217,Art4,0.121276992,0,6.343357243,0,1,NA
7719,ENSMUSG00000030218,Mgp,3.427823313,-0.480372501,1.584483065,-0.303173011,0.761758016,NA
7722,ENSMUSG00000030222,Rerg,0.270034432,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7726,ENSMUSG00000030226,Lmo3,1.273492291,-0.503988836,2.205527606,-0.228511688,0.819248471,NA
7727,ENSMUSG00000030228,Pik3c2g,0.834505044,0.777589973,2.640321737,0.294505765,0.768371459,NA
7728,ENSMUSG00000030230,Plcz1,0.036742638,0,6.343357243,0,1,NA
7732,ENSMUSG00000030236,Slco1b2,1.172809997,-2.267762133,6.292005088,-0.360419628,0.718533351,NA
7735,ENSMUSG00000030244,Gys2,0.288203673,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7738,ENSMUSG00000030247,Kcnj8,2.291209592,-2.650499054,1.723758549,-1.537627794,0.124139648,NA
7750,ENSMUSG00000030270,Cpne9,3.257565489,1.524387916,2.423209231,0.629078123,0.529297912,NA
7755,ENSMUSG00000030278,Cidec,0,NA,NA,NA,NA,NA
7757,ENSMUSG00000030281,Il17rc,3.457728573,-2.00700958,1.346656523,-1.490364875,0.136128323,NA
7764,ENSMUSG00000030292,Smco2,0.390383909,1.04970674,6.343357243,0.165481259,0.8685652,NA
7768,ENSMUSG00000030303,Far2,0.891636373,-0.607676968,2.024035028,-0.30023046,0.764001372,NA
7778,ENSMUSG00000030317,Timp4,2.400068451,-1.397374259,1.326523427,-1.053410917,0.292152703,NA
7783,ENSMUSG00000030324,Rho,0.805710061,2.974330656,3.528131495,0.843032824,0.399210087,NA
7784,ENSMUSG00000030325,Klrb1c,0.894954315,-0.913268526,3.217154398,-0.283874634,0.776506456,NA
7786,ENSMUSG00000030329,Pianp,2.9492955,1.656375229,1.742028049,0.950831549,0.341689894,NA
7789,ENSMUSG00000030336,Cd27,0.612157654,0,5.80479154,0,1,NA
7795,ENSMUSG00000030344,Akap3,1.392053846,-2.388062732,1.579512036,-1.511899041,0.130559548,NA
7799,ENSMUSG00000030350,Prmt8,2.833898952,-2.336056261,1.917817038,-1.218080878,0.22319324,NA
7800,ENSMUSG00000030351,Tspan11,1.055558872,-1.727696709,3.27407306,-0.527690335,0.597714283,NA
7802,ENSMUSG00000030353,Tead4,0.914209709,2.012146212,3.196320368,0.629519566,0.529008963,NA
7804,ENSMUSG00000030359,Pzp,0.544153923,2.602965806,3.260141003,0.798421235,0.424626084,NA
7805,ENSMUSG00000030361,Klrb1a,0.03754133,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7806,ENSMUSG00000030363,Clec2j,0,NA,NA,NA,NA,NA
7807,ENSMUSG00000030364,Clec2h,0.031888083,0,6.343357243,0,1,NA
7808,ENSMUSG00000030365,Clec2i,3.175080995,0.670688336,1.335329702,0.502264224,0.615481672,NA
7809,ENSMUSG00000030366,Ceacam12,0.265031081,-2.267762141,6.292005088,-0.360419629,0.71853335,NA
7810,ENSMUSG00000030368,Ceacam11,0.041400673,0,6.343357243,0,1,NA
7811,ENSMUSG00000030373,Psg28,0.034273508,0,6.343357243,0,1,NA
7814,ENSMUSG00000030378,Sult2a8,0,NA,NA,NA,NA,NA
7816,ENSMUSG00000030382,Slc27a5,0.524057947,0,4.039979299,0,1,NA
7817,ENSMUSG00000030385,2900092C05Rik,0,NA,NA,NA,NA,NA
7821,ENSMUSG00000030399,Ckm,0.28982698,-2.357969661,4.621640655,-0.510201861,0.609910049,NA
7823,ENSMUSG00000030401,Rtn2,2.31305016,0.063360879,1.630673922,0.03885564,0.969005484,NA
7824,ENSMUSG00000030402,Ppm1n,1.637430442,1.913685087,2.176155382,0.879388073,0.379190897,NA
7826,ENSMUSG00000030406,Gipr,0.036742638,0,6.343357243,0,1,NA
7831,ENSMUSG00000030413,Pglyrp1,0.936348166,-2.889566423,2.579428009,-1.120235344,0.262613486,NA
7836,ENSMUSG00000030427,Lilra6,1.022245897,2.47703297,3.498316906,0.708064202,0.478905389,NA
7840,ENSMUSG00000030433,Sbk2,0.191404954,-3.266054827,6.262626984,-0.521515146,0.602007957,NA
7848,ENSMUSG00000030463,4933421I07Rik,0.040134576,0,6.343357243,0,1,NA
7852,ENSMUSG00000030470,Csrp3,0.032190532,0,6.343357243,0,1,NA
7854,ENSMUSG00000030472,Ceacam18,0.506097074,-2.720663457,3.617274954,-0.752130676,0.451972478,NA
7856,ENSMUSG00000030483,Cyp2b10,0.040134576,0,6.343357243,0,1,NA
7857,ENSMUSG00000030484,Lypd5,0.11391094,0,6.343357243,0,1,NA
7859,ENSMUSG00000030491,Tdrd12,0.683658928,0.08793059,3.621969547,0.02427701,0.980631651,NA
7860,ENSMUSG00000030492,Slc7a9,0.073301499,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7865,ENSMUSG00000030499,Kctd15,1.380398673,0.133469764,1.816078676,0.073493382,0.94141351,NA
7866,ENSMUSG00000030500,Slc17a6,0.809387109,-0.572058247,2.562647137,-0.223229425,0.823356952,NA
7868,ENSMUSG00000030507,Dbx1,0.078505999,0,6.343357243,0,1,NA
7870,ENSMUSG00000030510,Cers3,0.267593921,0.087929737,5.70266089,0.015419072,0.987697848,NA
7875,ENSMUSG00000030518,Fam189a1,1.659941205,-6.111253606,4.797708738,-1.273785871,0.202739314,NA
7880,ENSMUSG00000030525,Chrna7,0.726649235,2.60929618,4.816534402,0.541737266,0.587999513,NA
7891,ENSMUSG00000030543,Mesp2,0.14277972,-0.722652853,6.321177969,-0.114322498,0.908982149,NA
7892,ENSMUSG00000030544,Mesp1,0.075965723,1.04970674,6.343357243,0.165481259,0.8685652,NA
7894,ENSMUSG00000030546,Plin1,0.070154444,0.087929397,6.343357243,0.01386165,0.988940358,NA
7895,ENSMUSG00000030549,Rhcg,0.139591989,-1.684430177,6.32117797,-0.266474095,0.789874108,NA
7897,ENSMUSG00000030553,Pgpep1l,0.071814838,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7902,ENSMUSG00000030559,Rab38,0.270313084,-2.267762633,6.292005658,-0.360419675,0.718533316,NA
7904,ENSMUSG00000030562,Nox4,0.386537041,-1.684454796,6.305584599,-0.267136975,0.7893637,NA
7909,ENSMUSG00000030587,2200002D01Rik,3.275304509,-1.092369179,1.410864782,-0.774255047,0.438779981,NA
7914,ENSMUSG00000030592,Ryr1,3.922071129,0.028035894,1.316444291,0.021296681,0.983008992,NA
7922,ENSMUSG00000030606,Hapln3,0.383043876,-1.68444911,6.309341002,-0.266977028,0.789486848,NA
7923,ENSMUSG00000030607,Acan,0.288508507,-2.28213558,4.621403397,-0.493818735,0.6214342,NA
7932,ENSMUSG00000030617,Ccdc83,0.574673742,-1.459478268,2.902342873,-0.502862113,0.61506122,NA
7935,ENSMUSG00000030623,Prss23os,0.073301499,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7937,ENSMUSG00000030630,Fah,4.456713541,-0.756113886,0.922520256,-0.819617652,0.412434108,NA
7938,ENSMUSG00000030636,1700010L04Rik,0.180673601,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7939,ENSMUSG00000030638,Sh3gl3,2.884588774,-0.646239479,1.516933971,-0.426016881,0.670095546,NA
7941,ENSMUSG00000030643,Rab30,2.499523031,-0.923398,1.955014324,-0.472322882,0.63669634,NA
7944,ENSMUSG00000030650,Tmc5,1.310418103,0.514715064,1.618833972,0.317954202,0.750519677,NA
7945,ENSMUSG00000030651,Art2b,0,NA,NA,NA,NA,NA
7955,ENSMUSG00000030664,Sox6os,0,NA,NA,NA,NA,NA
7956,ENSMUSG00000030666,Calcb,0,NA,NA,NA,NA,NA
7957,ENSMUSG00000030669,Calca,0.180085015,-0.722652834,6.32117797,-0.114322495,0.908982151,NA
7964,ENSMUSG00000030680,Pagr1a,5.375272532,-26.66672707,6.234611054,-4.277207806,NA,NA
7972,ENSMUSG00000030693,Klk10,0,NA,NA,NA,NA,NA
7981,ENSMUSG00000030708,Dnajb13,2.262815463,0.277919686,1.676353053,0.165788278,0.868323571,NA
7983,ENSMUSG00000030713,Klk7,0.724701338,1.964297513,2.574494324,0.76298382,0.445473046,NA
7989,ENSMUSG00000030724,Cd19,0.292859919,0,6.343357243,0,1,NA
7996,ENSMUSG00000030732,Chrdl2,0.256338035,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
7998,ENSMUSG00000030735,Gm9755,2.109870886,-3.119774643,1.650937083,-1.889699296,0.058798188,NA
8003,ENSMUSG00000030742,Lat,2.796977501,-0.493855822,1.203483015,-0.410355456,0.681545217,NA
8017,ENSMUSG00000030762,Aqp8,0,NA,NA,NA,NA,NA
8023,ENSMUSG00000030771,Micalcl,2.96944486,-1.538602563,1.370004988,-1.123063475,0.261410537,NA
8026,ENSMUSG00000030775,Trat1,0.030274202,0,6.343357243,0,1,NA
8029,ENSMUSG00000030781,Slc5a2,4.150154814,0.729933829,0.855145342,0.853578676,0.393338478,NA
8036,ENSMUSG00000030790,Adm,1.263754389,-0.5851786,1.797306214,-0.325586478,0.744737244,NA
8037,ENSMUSG00000030792,Dkkl1,0.032714587,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8042,ENSMUSG00000030800,Prss8,0.129520532,-2.291169759,6.291061142,-0.364194483,0.715712787,NA
8045,ENSMUSG00000030804,Gm21974,1.376174507,5.096384245,6.242434351,0.816409746,0.414265824,NA
8055,ENSMUSG00000030825,Hsd17b14,0.080851328,0,6.343357243,0,1,NA
8057,ENSMUSG00000030827,Fgf21,0.044359728,0,6.343357243,0,1,NA
8059,ENSMUSG00000030834,Abcc6,1.417348137,1.815405688,2.762025373,0.657273357,0.511005165,NA
8061,ENSMUSG00000030838,Ush1c,0.617450691,0,5.687565905,0,1,NA
8069,ENSMUSG00000030851,Ldhc,0.062162284,0,6.343357243,0,1,NA
8071,ENSMUSG00000030854,Ptpn5,3.428350403,0.750917473,1.324086686,0.567121081,0.570631921,NA
8072,ENSMUSG00000030858,1700007K09Rik,0,NA,NA,NA,NA,NA
8073,ENSMUSG00000030859,Fam24a,0.032190532,0,6.343357243,0,1,NA
8076,ENSMUSG00000030865,Chp2,2.1747829,0.61298012,2.125217467,0.288431716,0.773016293,NA
8077,ENSMUSG00000030866,Ern2,0.261624963,1.924664074,5.739422962,0.335341042,0.737367837,NA
8084,ENSMUSG00000030873,Scnn1b,0.689671503,0.370931386,3.889108129,0.095376979,0.924015401,NA
8086,ENSMUSG00000030877,4933427G17Rik,0.438282616,2.50876583,6.261999975,0.400633318,0.688690111,NA
8093,ENSMUSG00000030887,Pdzd9,0.100445178,0.087929397,6.343357243,0.01386165,0.988940358,NA
8098,ENSMUSG00000030895,Hpx,0.674755982,-0.873862691,2.547743922,-0.342994711,0.731602439,NA
8099,ENSMUSG00000030897,Cnga4,0.098443572,0,6.343357243,0,1,NA
8100,ENSMUSG00000030898,Cckbr,0.956749688,-0.619497693,3.181159257,-0.194739604,0.845596806,NA
8101,ENSMUSG00000030905,Crym,2.378822275,-0.57253026,1.464195733,-0.391020303,0.695782228,NA
8102,ENSMUSG00000030909,Anks4b,0.151918362,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8103,ENSMUSG00000030911,Zp2,0.112752153,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8111,ENSMUSG00000030935,Acsm3,0.08056024,0,6.343357243,0,1,NA
8113,ENSMUSG00000030945,Acsm2,0.03754133,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8115,ENSMUSG00000030954,Gp2,0.078551341,0,6.343357243,0,1,NA
8118,ENSMUSG00000030963,Umod,0.184000488,-0.739914826,6.320137114,-0.117072591,0.90680253,NA
8122,ENSMUSG00000030968,Pdilt,0.118685917,0,6.343357243,0,1,NA
8124,ENSMUSG00000030972,Acsm5,0.11696253,0,6.343357243,0,1,NA
8125,ENSMUSG00000030976,Tex36,0,NA,NA,NA,NA,NA
8129,ENSMUSG00000030981,Mmp21,0.600344707,-3.014814142,3.59115058,-0.839512038,0.401182037,NA
8136,ENSMUSG00000030996,Art1,0.031900826,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8144,ENSMUSG00000031022,BC051019,0.383109865,0,4.403010942,0,1,NA
8148,ENSMUSG00000031027,Stk33,1.726323206,-0.985047596,2.443252757,-0.403170566,0.686822752,NA
8156,ENSMUSG00000031070,Mrgprf,0.187990249,1.04970674,6.343357243,0.165481259,0.8685652,NA
8158,ENSMUSG00000031073,Fgf15,1.658672663,-3.750373975,1.612879013,-2.325266771,0.0200577,NA
8159,ENSMUSG00000031074,Fgf3,0.735084055,2.366340044,2.729625224,0.866910235,0.385991195,NA
8163,ENSMUSG00000031079,Zfp300,4.3512627,2.045603342,1.861937134,1.09864254,0.271924015,NA
8164,ENSMUSG00000031085,Gm498,0.07463393,0,6.343357243,0,1,NA
8165,ENSMUSG00000031089,Slc6a14,0.138559487,0,6.343357243,0,1,NA
8174,ENSMUSG00000031104,Rab33a,0.75180102,-2.546765542,2.964666968,-0.859039335,0.390318815,NA
8180,ENSMUSG00000031118,1700080O16Rik,0,NA,NA,NA,NA,NA
8184,ENSMUSG00000031130,Brs3,0.518219237,-0.964812022,3.083131468,-0.312932495,0.754331949,NA
8185,ENSMUSG00000031131,Vgll1,0,NA,NA,NA,NA,NA
8186,ENSMUSG00000031132,Cd40lg,0.036742638,0,6.343357243,0,1,NA
8191,ENSMUSG00000031139,Mcf2,0.106641319,0.087929397,6.343357243,0.01386165,0.988940358,NA
8192,ENSMUSG00000031142,Cacna1f,1.76122077,-1.666394712,1.324222204,-1.258395084,0.208248909,NA
8197,ENSMUSG00000031147,Magix,0.598930959,0,4.029385102,0,1,NA
8207,ENSMUSG00000031160,Eras,0.07712296,0,6.343357243,0,1,NA
8209,ENSMUSG00000031162,Gata1,0.621306463,-1.721449663,4.623793612,-0.372302444,0.709667679,NA
8210,ENSMUSG00000031163,Glod5,0,NA,NA,NA,NA,NA
8216,ENSMUSG00000031170,Slc38a5,0.614704464,-1.905148667,5.594899559,-0.340515258,0.733468534,NA
8218,ENSMUSG00000031173,Otc,0.920190718,-1.998913359,2.25062187,-0.888160462,0.374454443,NA
8221,ENSMUSG00000031179,3830417A13Rik,0.811470489,1.951834098,2.334022247,0.836253425,0.403012349,NA
8222,ENSMUSG00000031181,Ctag2,0,NA,NA,NA,NA,NA
8223,ENSMUSG00000031182,4930447F04Rik,0,NA,NA,NA,NA,NA
8225,ENSMUSG00000031194,4931400O07Rik,0.069429413,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8231,ENSMUSG00000031202,Rab39b,0.835838476,-2.783211673,2.249518339,-1.237247826,0.215995091,NA
8232,ENSMUSG00000031204,Asb12,0,NA,NA,NA,NA,NA
8234,ENSMUSG00000031209,Heph,3.785802643,-0.016109334,0.882939063,-0.018245125,0.985443304,NA
8236,ENSMUSG00000031212,Pgr15l,0.163070499,0,6.343357243,0,1,NA
8240,ENSMUSG00000031220,Awat2,2.235214251,1.097843501,1.60839989,0.682568749,0.494879387,NA
8242,ENSMUSG00000031224,Magee2,0.462067254,-1.906595348,6.093096686,-0.312910733,0.754348483,NA
8246,ENSMUSG00000031230,Fgf16,0.083572586,0,6.343357243,0,1,NA
8249,ENSMUSG00000031233,Pgk2,0.03508279,0,6.343357243,0,1,NA
8250,ENSMUSG00000031239,Itm2a,4.011290862,-0.648777467,1.266691146,-0.512182839,0.608523053,NA
8251,ENSMUSG00000031241,Tbx22,3.589019168,-2.223265615,2.100141689,-1.058626485,0.28976992,NA
8255,ENSMUSG00000031250,Tnmd,0,NA,NA,NA,NA,NA
8256,ENSMUSG00000031253,Srpx2,0.068643464,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8257,ENSMUSG00000031255,Sytl4,0.908993986,-0.873848903,6.168264651,-0.141668517,0.887341844,NA
8259,ENSMUSG00000031257,Nox1,1.79363513,-3.335952307,2.324964267,-1.434840249,0.151332626,NA
8260,ENSMUSG00000031258,Xkrx,2.452798971,-0.560359786,1.820587137,-0.307790698,0.7582416,NA
8264,ENSMUSG00000031270,4930513O06Rik,0,NA,NA,NA,NA,NA
8265,ENSMUSG00000031271,Serpina7,0.175161807,2.025048522,6.311608518,0.320845077,0.748327797,NA
8266,ENSMUSG00000031273,Col4a6,1.490065913,-2.573464389,1.909975553,-1.3473808,0.177857621,NA
8269,ENSMUSG00000031283,Chrdl1,1.470938827,0.740201578,1.831695014,0.404107437,0.686133716,NA
8272,ENSMUSG00000031286,Glt28d2,0.631422425,-0.873855235,4.853530439,-0.180045277,0.857117023,NA
8273,ENSMUSG00000031289,Il13ra2,0.234695236,-2.494373624,6.283469327,-0.396973948,0.691386672,NA
8276,ENSMUSG00000031293,Rs1,3.460581065,1.168080799,5.238837256,0.222965659,0.823562234,NA
8277,ENSMUSG00000031294,D630029K05Rik,0.756638248,-2.925155761,4.650795418,-0.628958167,0.529376444,NA
8279,ENSMUSG00000031297,Slc7a3,1.570553462,1.472325073,1.687189626,0.872649435,0.382854187,NA
8280,ENSMUSG00000031298,Adgrg2,0.78206927,-4.109063244,5.02936115,-0.817014949,0.413919885,NA
8291,ENSMUSG00000031323,Dmrtc1a,0.031900826,-0.873847946,6.343357243,-0.137757959,0.890431712,NA
8292,ENSMUSG00000031325,4930519F16Rik,0.730606679,-4.166319234,5.147803074,-0.80933928,0.418320018,NA
8293,ENSMUSG00000031326,Cdx4,0,NA,NA,NA,NA,NA
8296,ENSMUSG00000031329,Tsx,1.089893721,0.990380521,2.25728346,0.43874885,0.660843527,NA
8297,ENSMUSG00000031330,Zcchc13,0.356510549,0,4.517406717,0,1,NA
8300,ENSMUSG00000031340,Gabre,1.038511831,-1.896534112,2.908065742,-0.652163424,0.514295752,NA
8302,ENSMUSG00000031343,Gabra3,0.97492304,2.51228407,3.243899689,0.774464167,0.43865635,NA
8303,ENSMUSG00000031344,Gabrq,0.270671017,2.611369124,6.285478461,0.415460675,0.677804697,NA
8309,ENSMUSG00000031354,Amelx,0,NA,NA,NA,NA,NA
8310,ENSMUSG00000031355,Arhgap6,3.225036021,-0.665342156,1.35073289,-0.49257863,0.622310351,NA
8315,ENSMUSG00000031364,Grpr,0.237812693,-1.755488604,6.276275173,-0.2797023,0.779705913,NA
8320,ENSMUSG00000031372,Trex2,0.415392922,0,6.343357243,0,1,NA
8321,ENSMUSG00000031373,Car5b,2.952943495,1.583311578,1.129811955,1.401393896,0.161096317,NA
8322,ENSMUSG00000031374,Zfp92,1.247220143,1.515455386,2.713505707,0.558486161,0.576512452,NA
8325,ENSMUSG00000031377,Bmx,0.583451423,-1.902462289,4.928983548,-0.385974567,0.699515505,NA
8327,ENSMUSG00000031379,Pir,2.281593523,-0.029986198,1.254209244,-0.023908449,0.980925635,NA
8328,ENSMUSG00000031380,Figf,0.537065919,0.935309219,3.271159115,0.285925932,0.774934852,NA
